"DATE","TIME PERIOD","Argentine peso/Euro (EXR.M.ARS.EUR.SP00.A)","Argentine peso/Euro (EXR.M.ARS.EUR.SP00.E)","Australian dollar/Euro (EXR.M.AUD.EUR.SP00.E)","Bulgarian lev/Euro (EXR.M.BGN.EUR.SP00.E)","Brazilian real/Euro (EXR.M.BRL.EUR.SP00.E)","Canadian dollar/Euro (EXR.M.CAD.EUR.SP00.E)","Swiss franc/Euro (EXR.M.CHF.EUR.SP00.E)","Chinese yuan renminbi/Euro (EXR.M.CNY.EUR.SP00.E)","Euro/Cyprus pound (EXR.M.CYP.EUR.SP00.A)","Czech koruna/Euro (EXR.M.CZK.EUR.SP00.E)","Danish krone/Euro (EXR.M.DKK.EUR.SP00.E)","Algerian dinar/Euro (EXR.M.DZD.EUR.SP00.A)","Algerian dinar/Euro (EXR.M.DZD.EUR.SP00.E)","Euro/Estonian kroon (EXR.M.EEK.EUR.SP00.A)","Egyptian pound/Euro (EXR.M.EGP.EUR.SP00.E)","UK pound sterling/Euro (EXR.M.GBP.EUR.SP00.E)","Euro/Greek drachma (EXR.M.GRD.EUR.SP00.A)","Hong Kong dollar/Euro (EXR.M.HKD.EUR.SP00.E)","Euro/Croatian kuna (EXR.M.HRK.EUR.SP00.E)","Hungarian forint/Euro (EXR.M.HUF.EUR.SP00.E)","Indonesian rupiah/Euro (EXR.M.IDR.EUR.SP00.E)","Israeli shekel/Euro (EXR.M.ILS.EUR.SP00.E)","Indian rupee/Euro (EXR.M.INR.EUR.SP00.E)","Iceland krona/Euro (EXR.M.ISK.EUR.SP00.A)","Japanese yen/Euro (EXR.M.JPY.EUR.SP00.E)","Korean won (Republic)/Euro (EXR.M.KRW.EUR.SP00.E)","Euro/Lithuanian litas (EXR.M.LTL.EUR.SP00.A)","Euro/Lithuanian litas (EXR.M.LTL.EUR.SP00.E)","Euro/Latvian lats (EXR.M.LVL.EUR.SP00.A)","Euro/Latvian lats (EXR.M.LVL.EUR.SP00.E)","Moroccan dirham/Euro (EXR.M.MAD.EUR.SP00.A)","Moroccan dirham/Euro (EXR.M.MAD.EUR.SP00.E)","Euro/Maltese lira (EXR.M.MTL.EUR.SP00.A)","Mexican peso/Euro (EXR.M.MXN.EUR.SP00.E)","Malaysian ringgit/Euro (EXR.M.MYR.EUR.SP00.E)","Norwegian krone/Euro (EXR.M.NOK.EUR.SP00.E)","New Zealand dollar/Euro (EXR.M.NZD.EUR.SP00.E)","Philippine peso/Euro (EXR.M.PHP.EUR.SP00.E)","Polish zloty/Euro (EXR.M.PLN.EUR.SP00.E)","Romanian leu/Euro (EXR.M.RON.EUR.SP00.E)","Russian rouble/Euro (EXR.M.RUB.EUR.SP00.E)","Swedish krona/Euro (EXR.M.SEK.EUR.SP00.E)","Singapore dollar/Euro (EXR.M.SGD.EUR.SP00.E)","Euro/Slovenian tolar (EXR.M.SIT.EUR.SP00.A)","Euro/Slovak koruna (EXR.M.SKK.EUR.SP00.A)","Thai baht/Euro (EXR.M.THB.EUR.SP00.E)","Turkish lira/Euro (EXR.M.TRY.EUR.SP00.E)","New Taiwan dollar/Euro (EXR.M.TWD.EUR.SP00.A)","New Taiwan dollar/Euro (EXR.M.TWD.EUR.SP00.E)","US dollar/Euro (EXR.M.USD.EUR.SP00.E)","South African rand/Euro (EXR.M.ZAR.EUR.SP00.E)"
"2010-12-31","2010Dec","5.2565","5.3100","1.3136","1.9558","2.2177","1.3322","1.2504","8.8220","","25.0610","7.4535","98.5319","99.5736","15.6466","7.7566","0.8608","","10.3856","7.3830","277.9500","12002.1400","4.7321","59.7580","","108.6500","1499.0600","3.45280","3.45280","0.7096","0.7094","11.1558","11.1909","","16.5475","4.0950","7.8000","1.7200","58.3000","3.9750","4.2620","40.8200","8.9655","1.7136","","","40.1700","2.0694","39.4902","38.9500","1.3362","8.8625"
"2011-01-31","2011Jan","5.3176","5.4800","1.3763","1.9558","2.2962","1.3679","1.2891","9.0299","","24.2230","7.4544","98.4010","99.8010","","8.0201","0.8609","","10.6762","7.4171","273.8500","12401.3800","5.0840","62.8570","","112.4900","1534.0500","3.45280","3.45280","0.7034","0.7030","11.1758","11.2249","","16.6417","4.1891","7.9270","1.7763","60.7000","3.9362","4.2590","40.7950","8.8670","1.7534","","","42.2950","2.1972","38.8760","39.7500","1.3692","9.8458"
"2011-02-28","2011Feb","5.4866","5.5734","1.3601","1.9558","2.2932","1.3535","1.2840","9.0912","","24.3530","7.4564","99.5378","100.3034","","8.1496","0.8528","","10.7771","7.4279","270.7200","12196.5000","5.0148","62.6300","","113.2600","1557.8500","3.45280","3.45280","0.7037","0.7045","11.2220","11.2615","","16.7350","4.2166","7.7090","1.8390","60.2280","3.9548","4.2057","39.9015","8.7445","1.7582","","","42.3040","2.2122","39.9728","41.1550","1.3834","9.6400"
"2011-03-31","2011Mar","5.6480","5.7528","1.3736","1.9558","2.3058","1.3785","1.3005","9.3036","","24.5430","7.4567","100.9667","102.0418","","8.4660","0.8837","","11.0559","7.3778","265.7200","12366.7500","4.9439","63.3450","","117.6100","1554.5100","3.45280","3.45280","0.7072","0.7095","11.2747","11.3105","","16.9276","4.2983","7.8330","1.8598","61.5590","4.0106","4.1221","40.2850","8.9329","1.7902","","","42.9760","2.1947","41.3137","41.7850","1.4207","9.6507"
"2011-04-30","2011Apr","5.8676","6.0577","1.3560","1.9558","2.3464","1.4102","1.2867","9.6456","","24.2230","7.4576","103.5199","105.5729","","8.8372","0.8917","","11.5427","7.3615","264.5000","12728.2500","5.0359","65.7030","","120.6700","1588.6100","3.45280","3.45280","0.7092","0.7093","11.3337","11.4080","","17.1186","4.4015","7.7820","1.8414","63.4750","3.9356","4.0780","40.6463","8.9140","1.8205","","","44.3870","2.2580","41.8874","42.5650","1.4860","9.7994"
"2011-05-31","2011May","5.8564","5.8748","1.3504","1.9558","2.2758","1.3985","1.2275","9.3199","","24.5470","7.4561","103.2599","103.3295","","8.5461","0.8721","","11.1876","7.4460","266.8500","12288.9800","4.9380","64.8150","","117.2200","1552.3400","3.45280","3.45280","0.7093","0.7095","11.3315","11.3146","","16.6521","4.3335","7.7590","1.7489","62.3330","3.9558","4.1280","40.2750","8.8932","1.7754","","","43.6010","2.2955","41.2632","41.2950","1.4385","9.8710"
"2011-06-30","2011Jun","5.8889","5.9315","1.3485","1.9558","2.2601","1.3951","1.2071","9.3416","","24.3450","7.4587","103.5543","104.5557","","8.6256","0.9026","","11.2475","7.4018","266.1100","12397.4100","4.9439","64.5620","","116.2500","1543.1900","3.45280","3.45280","0.7091","0.7093","11.3327","11.3234","","16.9765","4.3626","7.7875","1.7468","62.6190","3.9903","4.2435","40.4000","9.1739","1.7761","","","44.3800","2.3500","41.5127","41.6250","1.4453","9.8569"
"2011-07-31","2011Jul","5.8747","5.9008","1.3050","1.9558","2.2431","1.3556","1.1418","9.1793","","24.1880","7.4494","103.7199","103.0428","","8.4961","0.8749","","11.1134","7.4375","269.9700","12128.5900","4.8944","63.0220","","110.5900","1503.6000","3.45280","3.45280","0.7092","0.7094","11.3174","11.2976","","16.7518","4.2309","7.7370","1.6491","60.1270","4.0086","4.2418","39.5200","9.0689","1.7185","","","42.5230","2.3973","41.1209","41.1908","1.4260","9.6084"
"2011-08-31","2011Aug","5.9729","6.0611","1.3529","1.9558","2.3135","1.4141","1.1670","9.2133","","24.1100","7.4512","104.0063","103.9967","","8.6024","0.8856","","11.2622","7.4848","272.0000","12325.6300","5.1390","66.5700","","110.5500","1539.3100","3.45280","3.45280","0.7093","0.7093","11.3305","11.3375","","18.0192","4.2921","7.7395","1.6929","61.0400","4.1481","4.2321","41.7855","9.1640","1.7379","","","43.2630","2.4879","41.5624","41.9187","1.4450","10.1799"
"2011-09-30","2011Sep","5.7854","5.6773","1.3874","1.9558","2.5067","1.4105","1.2170","8.6207","","24.7540","7.4417","101.7093","100.7459","","8.0549","0.8667","","10.5213","7.4995","292.5500","12253.9700","5.0582","66.1190","","103.7900","1594.9200","3.45280","3.45280","0.7093","0.7093","11.2553","11.2210","","18.5936","4.3112","7.8880","1.7660","59.0390","4.4050","4.3575","43.3500","9.2580","1.7589","","","42.0480","2.5100","40.9107","41.1285","1.3503","10.9085"
"2011-10-31","2011Oct","5.7796","5.9312","1.3225","1.9558","2.3647","1.3930","1.2191","8.9000","","24.8010","7.4420","101.4527","102.4389","","8.3565","0.8731","","10.8735","7.4970","303.5500","12397.3200","5.0465","68.1780","","109.2200","1552.9700","3.45280","3.45280","0.7061","0.7045","11.2390","11.2930","","18.3833","4.3032","7.7015","1.7223","59.7490","4.3447","4.3348","42.1935","9.0090","1.7490","","","42.8990","2.4563","41.4884","41.8807","1.4001","10.9221"
"2011-11-30","2011Nov","5.7720","5.7395","1.3165","1.9558","2.4341","1.3678","1.2265","8.5567","","25.3210","7.4370","100.6275","99.6839","","8.0572","0.8558","","10.4436","7.5025","307.6300","12225.1700","5.0697","70.1160","","104.0000","1530.2900","3.45280","3.45280","0.7015","0.6979","11.2117","11.2070","","18.2109","4.2602","7.7530","1.7380","58.5680","4.5080","4.3535","41.5475","9.1460","1.7261","","","41.5960","2.4622","40.9845","40.7054","1.3418","10.9570"
"2011-12-31","2011Dec","5.6502","5.5670","1.2723","1.9558","2.4159","1.3215","1.2156","8.1588","","25.7870","7.4342","98.5999","98.3526","","7.8032","0.8353","","10.0510","7.5370","314.5800","11731.4700","4.9453","68.7130","","100.2000","1498.6900","3.45280","3.45280","0.6975","0.6995","11.1543","11.1355","","18.0512","4.1055","7.7540","1.6737","56.7540","4.4580","4.3233","41.7650","8.9120","1.6819","","","40.9910","2.4432","39.8782","39.1964","1.2939","10.4830"
"2012-01-31","2012Jan","5.5742","5.7134","1.2366","1.9558","2.2893","1.3134","1.2048","8.3121","","25.1880","7.4346","98.0353","99.0092","","7.9438","0.8351","","10.2194","7.5780","293.9100","11835.5600","4.9161","65.1360","","100.6300","1477.9900","3.45280","3.45280","0.6990","0.6991","11.1183","11.1730","","17.0234","4.0128","7.6560","1.5918","56.5060","4.2243","4.3418","39.6900","8.8967","1.6487","","","40.7530","2.3330","38.7351","39.0010","1.3176","10.2530"
"2012-02-29","2012Feb","5.7484","5.8561","1.2414","1.9558","2.2872","1.3282","1.2051","8.4608","","24.8430","7.4356","98.6522","99.8096","","8.1071","0.8439","","10.4252","7.5740","288.7100","12158.5200","5.0650","65.8100","","107.9200","1502.2800","3.45280","3.45280","0.6988","0.6985","11.1635","11.2130","","17.1949","4.0275","7.4405","1.5902","57.4380","4.1212","4.3486","39.1354","8.8088","1.6726","","","40.6650","2.3450","39.0800","39.5307","1.3443","10.0080"
"2012-03-31","2012Mar","5.7502","5.8366","1.2836","1.9558","2.4323","1.3311","1.2045","8.4089","","24.7300","7.4399","98.0881","98.7176","","8.0670","0.8339","","10.3705","7.5125","294.9200","12245.2400","4.9570","68.0420","","109.5600","1512.9800","3.45280","3.45280","0.6977","0.7003","11.1619","11.1688","","17.0222","4.0916","7.6040","1.6254","57.2810","4.1522","4.3820","39.2950","8.8455","1.6775","","","41.1770","2.3774","38.9915","39.4211","1.3356","10.2322"
"2012-04-30","2012Apr","5.7843","5.8333","1.2684","1.9558","2.4920","1.2985","1.2018","8.2976","","24.8670","7.4388","97.3714","97.9085","","7.9902","0.8130","","10.2526","7.5030","286.7500","12139.1400","4.9560","69.6440","","105.8500","1491.9000","3.45280","3.45280","0.6993","0.6994","11.1559","11.1470","","17.1563","3.9986","7.5875","1.6133","55.6990","4.1709","4.4095","38.8465","8.9185","1.6340","","","40.6200","2.3234","38.7709","38.5423","1.3214","10.2304"
"2012-05-31","2012May","5.6857","5.5429","1.2736","1.9558","2.4935","1.2761","1.2010","7.8989","","25.6930","7.4319","95.7537","95.0879","","7.4927","0.7999","","9.6307","7.5675","301.6500","11816.1000","4.8237","69.5930","","97.6600","1463.0100","3.45280","3.45280","0.6981","0.6977","11.0963","11.0160","","17.5664","3.9380","7.5235","1.6439","53.9220","4.3915","4.4729","41.2975","8.9752","1.5956","","","39.5160","2.2960","37.7236","36.9872","1.2403","10.5726"
"2012-06-30","2012Jun","5.6025","5.5988","1.2339","1.9558","2.5788","1.2871","1.2030","8.0011","","25.6400","7.4334","97.5070","99.7243","","7.6277","0.8068","","9.7658","7.5178","287.7700","11878.5100","4.9453","70.1200","","100.1300","1441.0000","3.45280","3.45280","0.6969","0.6967","11.0485","11.0482","","16.8755","3.9960","7.5330","1.5746","53.0550","4.2488","4.4513","41.3700","8.7728","1.5974","","","39.8730","2.2834","37.4890","37.5263","1.2590","10.3669"
"2012-07-31","2012Jul","5.5852","5.6195","1.1675","1.9558","2.5117","1.2312","1.2014","7.8147","","25.2550","7.4407","99.6168","100.7249","","7.4622","0.7840","","9.5246","7.5175","278.9400","11606.5900","4.9064","68.3670","","96.0300","1387.8500","3.45280","3.45280","0.6963","0.6961","11.0092","11.0065","","16.2856","3.8455","7.4215","1.5166","51.2440","4.1050","4.5800","39.5270","8.3590","1.5278","","","38.6700","2.1990","36.8358","36.7289","1.2284","10.0556"
"2012-08-31","2012Aug","5.7096","5.8370","1.2201","1.9558","2.5804","1.2487","1.2009","8.0062","","24.8400","7.4513","100.8238","101.4393","","7.6962","0.7953","","9.7806","7.4730","283.6500","12042.4900","5.0753","70.0260","","98.9600","1429.9700","3.45280","3.45280","0.6963","0.6960","11.0247","11.0513","","16.7770","3.9360","7.2925","1.5708","53.1910","4.1765","4.4633","40.7810","8.3362","1.5746","","","39.5100","2.2921","37.1465","37.6991","1.2611","10.6152"
"2012-09-30","2012Sep","6.0002","6.0655","1.2396","1.9558","2.6232","1.2684","1.2099","8.1261","","25.1410","7.4555","102.3981","103.5462","","7.8831","0.7981","","10.0258","7.4468","284.8900","12380.8600","5.0603","68.3480","","100.3700","1439.3300","3.45280","3.45280","0.6962","0.6962","11.1071","11.1305","","16.6086","3.9596","7.3695","1.5536","53.9610","4.1038","4.5383","40.1400","8.4498","1.5848","","","39.8110","2.3203","37.9503","37.8811","1.2930","10.7125"
"2012-10-31","2012Oct","6.1284","6.1912","1.2528","1.9558","2.6389","1.3005","1.2076","8.1041","","25.0640","7.4598","103.1159","102.9992","","7.9420","0.8065","","10.0697","7.5270","284.0500","12481.5600","5.0403","69.9200","","103.7800","1417.1800","3.45280","3.45280","0.6962","0.6962","11.1245","11.1284","","16.9685","3.9597","7.3855","1.5810","53.5270","4.1390","4.5420","40.7049","8.6000","1.5853","","","39.8760","2.3312","37.9477","37.9302","1.2993","11.2692"
"2012-11-30","2012Nov","6.1508","6.2735","1.2474","1.9558","2.7391","1.2904","1.2054","8.0899","","25.2620","7.4600","102.2292","102.7452","","7.9357","0.8108","","10.0643","7.5385","281.0300","12470.8900","4.9541","70.6760","","107.3700","1406.3100","3.45280","3.45280","0.6962","0.6962","11.1030","11.1119","","16.7648","3.9475","7.3760","1.5865","52.9890","4.1052","4.5148","40.1786","8.6625","1.5859","","","39.8670","2.3213","37.3587","37.7597","1.2986","11.4717"
"2012-12-31","2012Dec","6.4005","6.4881","1.2712","1.9558","2.7036","1.3137","1.2072","8.2207","","25.1510","7.4610","103.0718","103.8310","","8.3978","0.8161","","10.2260","7.5575","292.3000","12713.9700","4.9258","72.5600","","113.6100","1406.2300","3.45280","3.45280","0.6965","0.6977","11.1451","11.1441","","17.1845","4.0347","7.3483","1.6045","54.1070","4.0740","4.4445","40.3295","8.5820","1.6111","","","40.3470","2.3551","38.1234","38.3258","1.3194","11.1727"
"2013-01-31","2013Jan","6.5749","6.7452","1.3009","1.9558","2.6892","1.3577","1.2342","8.4267","","25.6190","7.4613","103.8859","104.9235","","9.0991","0.8570","","10.5106","7.5940","292.2700","13141.2800","5.0517","72.1200","","123.3200","1472.1000","3.45280","3.45280","0.6978","0.6995","11.1729","11.2260","","17.2173","4.2086","7.4350","1.6164","55.1160","4.1945","4.3843","40.7765","8.6325","1.6768","","","40.4200","2.3876","38.6695","40.0665","1.3550","12.1048"
"2013-02-28","2013Feb","6.6890","6.6196","1.2809","1.9558","2.5871","1.3461","1.2209","8.1720","","25.6370","7.4560","104.2659","102.9042","","8.8494","0.8630","","10.1830","7.5855","295.8000","12702.1200","4.8670","71.3860","","121.0700","1423.7100","3.45280","3.45280","0.6999","0.7007","11.1765","11.1338","","16.7554","4.0617","7.4870","1.5810","53.4270","4.1515","4.3588","40.0833","8.4475","1.6237","","","39.0850","2.3580","39.5978","38.9034","1.3129","11.7550"
"2013-03-31","2013Mar","6.5896","6.5572","1.2308","1.9558","2.5703","1.3021","1.2195","7.9600","","25.7400","7.4553","102.4980","101.4481","","8.7113","0.8456","","9.9420","7.5940","304.4200","12447.9600","4.6679","69.5660","","120.8700","1425.0300","3.45280","3.45280","0.7013","0.7017","11.1182","11.0822","","15.8146","3.9650","7.5120","1.5308","52.2960","4.1804","4.4193","39.7617","8.3553","1.5900","","","37.4230","2.3212","38.5517","38.2590","1.2805","11.8200"
"2013-04-30","2013Apr","6.7090","6.7723","1.2649","1.9558","2.6236","1.3213","1.2238","8.0597","","25.7990","7.4560","102.7893","102.9851","","9.0645","0.8443","","10.1452","7.5905","300.1200","12705.3000","4.6973","70.2750","","127.3500","1440.4100","3.45280","3.45280","0.7006","0.7000","11.1314","11.1247","","15.9408","3.9764","7.6075","1.5272","53.7970","4.1504","4.3264","40.6914","8.5420","1.6128","","","38.3010","2.3520","38.8641","38.6392","1.3072","11.8045"
"2013-05-31","2013May","6.7964","6.8672","1.3540","1.9558","2.7664","1.3434","1.2406","7.9789","","25.7110","7.4557","102.8350","103.0465","","9.0831","0.8537","","10.0981","7.5500","296.1100","12742.4700","4.8020","73.4980","","130.4700","1470.8500","3.45280","3.45280","0.7002","0.7018","11.1195","11.1410","","16.7688","4.0267","7.6140","1.6265","55.0310","4.2792","4.3843","41.4400","8.5828","1.6412","","","39.4800","2.4456","38.6904","38.9970","1.3006","13.2174"
"2013-06-30","2013Jun","7.0249","7.0315","1.4171","1.9558","2.8899","1.3714","1.2338","8.0280","","25.9490","7.4588","104.3019","104.8362","","9.1813","0.8572","","10.1477","7.4495","294.8500","12980.4100","4.7386","77.7210","","129.3900","1494.2400","3.45280","3.45280","0.7019","0.7024","11.1571","11.1510","","17.0413","4.1340","7.8845","1.6792","56.4450","4.3376","4.4603","42.8450","8.7773","1.6545","","","40.6130","2.5210","39.5067","39.3792","1.3080","13.0704"
"2013-07-31","2013Jul","7.1076","7.2986","1.4725","1.9558","3.0330","1.3669","1.2317","8.1361","","25.8570","7.4545","103.9951","105.5187","","9.2924","0.8735","","10.2946","7.5065","299.6700","13621.5700","4.7335","80.1880","","130.0000","1489.9800","3.45280","3.45280","0.7024","0.7028","11.1410","11.1682","","17.0086","4.3153","7.8655","1.6648","57.6970","4.2370","4.4065","43.7591","8.7128","1.6899","","","41.5370","2.5623","39.1821","39.8470","1.3275","13.0740"
"2013-08-31","2013Aug","7.4197","7.4923","1.4820","1.9558","3.1122","1.3936","1.2310","8.0979","","25.7350","7.4594","107.0606","107.8543","","9.2455","0.8540","","10.2627","7.5683","300.7800","14918.5200","4.7712","87.8470","","130.0100","1468.9000","3.45280","3.45280","0.7027","0.7028","11.1779","11.1755","","17.6158","4.3554","8.0905","1.7041","58.9960","4.2633","4.4320","44.0050","8.7503","1.6867","","","42.5570","2.6868","39.8739","39.5971","1.3235","13.6670"
"2013-09-30","2013Sep","7.6499","7.8228","1.4486","1.9558","3.0406","1.3912","1.2225","8.2645","","25.7300","7.4580","109.1244","110.2008","","9.3070","0.8361","","10.4722","7.6153","298.1500","15425.2700","4.7734","84.8440","","131.7800","1451.8400","3.45280","3.45280","0.7026","0.7027","11.1899","11.2174","","17.8462","4.4103","8.1140","1.6296","58.7650","4.2288","4.4620","43.8240","8.6575","1.6961","","","42.2640","2.7510","39.5728","39.9425","1.3505","13.5985"
"2013-10-31","2013Oct","7.9656","8.0618","1.4353","1.9558","2.9962","1.4251","1.2333","8.3109","","25.7290","7.4587","110.9778","110.9795","","9.3963","0.8502","","10.5759","7.6210","294.8900","15375.3400","4.8040","83.8680","","133.9900","1446.5500","3.45280","3.45280","0.7028","0.7030","11.2316","11.2365","","17.6733","4.3043","8.1040","1.6450","58.9710","4.1783","4.4360","43.7777","8.8052","1.6897","","","42.4620","2.7167","40.0821","40.1138","1.3641","13.6151"
"2013-11-30","2013Nov","8.1058","8.3333","1.4934","1.9558","3.1587","1.4394","1.2298","8.2956","","27.3910","7.4589","108.4193","108.6012","","9.3694","0.8328","","10.5523","7.6405","301.1000","15980.5500","4.7933","84.9740","","139.2100","1440.3200","3.45280","3.45280","0.7028","0.7030","11.2101","11.2064","","17.7743","4.3905","8.3200","1.6698","59.4470","4.2060","4.4385","45.1550","8.9075","1.7082","","","43.6440","2.7475","39.8449","40.3021","1.3611","13.8610"
"2013-12-31","2013Dec","8.6520","8.9900","1.5423","1.9558","3.2576","1.4671","1.2276","8.3491","","27.4270","7.4593","107.9544","107.9370","","9.5827","0.8337","","10.6933","7.6265","297.0400","16764.7800","4.7880","85.3660","","144.7200","1450.9300","3.45280","3.45280","0.7027","0.7028","11.2461","11.2590","","18.0731","4.5221","8.3630","1.6762","61.2890","4.1543","4.4710","45.3246","8.8591","1.7414","","","45.1780","2.9605","40.7350","41.1233","1.3791","14.5660"
"2014-01-31","2014Jan","9.5876","10.8202","1.5516","1.9558","3.2829","1.5131","1.2220","8.1923","","27.5000","7.4619","106.5143","105.6845","","9.4094","0.8214","","10.4969","7.6515","313.2600","16464.5800","4.7554","84.6880","","138.1300","1464.2300","3.45280","3.45280","","","11.2322","11.2203","","18.1614","4.5245","8.5110","1.6682","61.3600","4.2488","4.4943","47.7482","8.8509","1.7278","","","44.5990","3.0742","41.0529","41.0023","1.3516","15.2836"
"2014-02-28","2014Feb","10.7325","10.8922","1.5414","1.9558","3.2120","1.5357","1.2153","8.4882","","27.3440","7.4625","106.5403","107.0419","","9.6147","0.8263","","10.7172","7.6493","310.4500","16038.8500","4.8203","85.3056","","140.6300","1473.2700","3.45280","3.45280","","","11.2342","11.2615","","18.3091","4.5265","8.2750","1.6400","61.6740","4.1676","4.5018","49.9431","8.8525","1.7487","","","45.0680","3.0555","41.4034","41.8701","1.3813","14.7584"
"2014-03-31","2014Mar","10.9517","11.0348","1.4941","1.9558","3.1276","1.5225","1.2194","8.5754","","27.4420","7.4659","107.4463","108.1223","","9.6067","0.8282","","10.6973","7.6475","307.1800","15663.1700","4.8095","82.5784","","142.4200","1465.9800","3.45280","3.45280","","","11.2528","11.2446","","18.0147","4.4976","8.2550","1.5952","61.7260","4.1719","4.4592","48.7800","8.9483","1.7366","","","44.7090","2.9693","42.0369","42.0108","1.3788","14.5875"
"2014-04-30","2014Apr","11.0514","11.0811","1.4947","1.9558","3.1248","1.5191","1.2200","8.6716","","27.4540","7.4639","108.6686","108.8369","","9.7055","0.8230","","10.7379","7.6078","307.6300","16011.0700","4.8016","83.4324","","142.0700","1430.3500","3.45280","3.45280","","","11.2566","11.2635","","18.1532","4.5212","8.2720","1.6187","61.7460","4.2024","4.4488","49.4644","9.0723","1.7407","","","44.8260","2.9328","41.7228","41.8244","1.3850","14.6293"
"2014-05-31","2014May","11.0352","10.9866","1.4635","1.9558","3.0315","1.4745","1.2204","8.5025","","27.4710","7.4639","108.3499","107.7250","","9.7295","0.8131","","10.5491","7.5860","302.8100","15927.2000","4.7256","80.4020","","138.3600","1389.2200","3.45280","3.45280","","","11.2446","11.2315","","17.4833","4.3765","8.1425","1.6057","59.6410","4.1411","4.4030","47.3097","9.0823","1.7059","","","44.6950","2.8498","41.3721","40.8201","1.3607","14.2516"
"2014-06-30","2014Jun","11.0406","11.1064","1.4537","1.9558","3.0002","1.4589","1.2156","8.4722","","27.4530","7.4557","107.8005","108.2032","","9.7655","0.8015","","10.5858","7.5760","309.3000","16248.1500","4.6960","82.2023","","138.4400","1382.0400","3.45280","3.45280","","","11.2271","11.2395","","17.7124","4.3856","8.4035","1.5626","59.6520","4.1568","4.3830","46.3779","9.1762","1.7047","","","44.3230","2.8969","40.7679","40.7927","1.3658","14.4597"
"2014-07-31","2014Jul","11.0381","10.9514","1.4396","1.9558","3.0156","1.4610","1.2169","8.2621","","27.5700","7.4564","107.6487","106.8998","","9.5661","0.7928","","10.3689","7.6360","312.9600","15490.5800","4.5898","81.0170","","137.6600","1378.5000","3.45280","3.45280","","","11.2204","11.1978","","17.6355","4.2769","8.4050","1.5761","58.2110","4.1691","4.4281","47.5220","9.2261","1.6681","","","42.9590","2.8551","40.5510","40.1905","1.3379","14.2861"
"2014-08-31","2014Aug","11.0568","11.0799","1.4123","1.9558","2.9600","1.4314","1.2061","8.1018","","27.7250","7.4520","106.5634","105.8673","","9.4295","0.7953","","10.2208","7.6210","315.0200","15437.6100","4.7057","79.8100","","137.1100","1337.9700","3.45280","3.45280","","","11.1880","11.1719","","17.2664","4.1648","8.1465","1.5752","57.5830","4.2171","4.4065","48.7406","9.1658","1.6456","","","42.1410","2.8506","39.9259","39.4000","1.3188","14.0190"
"2014-09-30","2014Sep","10.8543","10.6716","1.4442","1.9558","3.0821","1.4058","1.2063","7.7262","","27.5000","7.4431","104.8050","104.8307","","8.9969","0.7773","","9.7740","7.6425","310.5700","15366.9700","4.6474","77.8564","","138.1100","1330.3400","3.45280","3.45280","","","11.1239","11.0743","","16.9977","4.1314","8.1190","1.6209","56.5970","4.1776","4.4102","49.7653","9.1465","1.6063","","","40.8000","2.8779","38.8565","38.3012","1.2583","14.2606"
"2014-10-31","2014Oct","10.7387","10.6517","1.4249","1.9558","3.0714","1.4120","1.2067","7.6559","","27.7700","7.4444","105.7905","104.9422","","8.9547","0.7843","","9.7125","7.6640","308.2600","15169.6800","4.7545","76.8535","","140.1800","1343.4300","3.45280","3.45280","","","11.0802","11.0362","","16.8711","4.1210","8.4900","1.6045","56.3550","4.2177","4.4163","53.8575","9.2664","1.6111","","","40.8320","2.7769","38.5322","38.1343","1.2524","13.7517"
"2014-11-30","2014Nov","10.6157","10.6365","1.4647","1.9558","3.1831","1.4227","1.2018","7.6673","","27.6520","7.4409","105.7956","107.3499","","8.9254","0.7953","","9.6806","7.6785","306.8100","15284.7300","4.8592","77.5469","","147.6900","1385.5800","3.45280","3.45280","","","11.0403","11.0356","","17.2709","4.2340","8.6975","1.5879","56.1460","4.1839","4.4278","61.3450","9.2660","1.6268","","","40.9920","2.7594","38.3282","38.6551","1.2483","13.7648"
"2014-12-31","2014Dec","10.5357","10.2800","1.4829","1.9558","3.2207","1.4063","1.2024","7.5358","","27.7350","7.4453","107.1269","106.7437","","8.6809","0.7789","","9.4170","7.6580","315.5400","15076.1000","4.7200","76.7190","","145.2300","1324.8000","3.45280","3.45280","","","11.0200","10.9919","","17.8679","4.2473","9.0420","1.5525","54.4360","4.2732","4.4828","72.3370","9.3930","1.6058","","","39.9100","2.8320","38.6712","38.4400","1.2141","14.0353"
"2015-01-31","2015Jan","9.9887","9.7573","1.4535","1.9558","3.0114","1.4323","1.0468","7.0639","","27.7970","7.4440","103.7500","104.9262","","8.5806","0.7511","","8.7636","7.6975","312.0300","14342.1000","4.4475","70.1133","","133.0800","1246.5400","","","","","10.8971","10.8318","","16.8382","4.1100","8.8335","1.5568","49.9340","4.2075","4.4420","79.9250","9.3612","1.5292","","","37.0550","2.7579","36.7915","35.8328","1.1305","13.1028"
"2015-02-28","2015Feb","9.8493","9.8027","1.4358","1.9558","3.2579","1.3995","1.0636","7.0485","","27.4380","7.4660","106.6679","106.5120","","8.5762","0.7278","","8.7167","7.6885","303.0300","14555.9600","4.4816","69.4822","","134.0500","1236.1600","","","","","10.8363","10.8023","","16.8723","4.0576","8.5740","1.4849","49.4860","4.1524","4.4413","69.2000","9.3693","1.5289","","","36.3360","2.8300","35.8073","35.3552","1.1240","13.0684"
